ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
505219,26-39,female,majority,10-19y,university,upper class,0.534237813,1,after 2015,1,1,10238,13000,sedan,1,0,0,0
262243,65+,female,majority,20-29y,university,upper class,0.767685518,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
120748,40-64,female,majority,20-29y,high school,upper class,0.654942817,1,after 2015,1,0,10238,12000,sedan,0,0,1,0
328633,16-25,male,majority,0-9y,university,middle class,0.414807631,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
370707,26-39,male,majority,10-19y,high school,upper class,0.623859584,1,before 2015,1,0,32765,9000,sedan,5,0,1,0
216071,40-64,male,minority,0-9y,university,middle class,0.468029291,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
820590,26-39,female,majority,0-9y,university,middle class,0.507400841,1,before 2015,0,0,10238,18000,sedan,0,0,0,1
922572,26-39,male,majority,10-19y,university,working class,0.316471666,1,before 2015,0,0,10238,19000,sports car,1,0,0,0
805369,26-39,female,majority,10-19y,university,working class,0.488366203,1,before 2015,0,1,32765,11000,sedan,1,0,0,0
643137,26-39,male,majority,10-19y,high school,poverty,0.440664069,1,before 2015,1,1,32765,,sedan,6,1,1,0
772578,26-39,female,majority,10-19y,high school,middle class,0.526758972,1,before 2015,1,0,32765,10000,sedan,1,1,0,0
372985,16-25,female,majority,0-9y,university,working class,0.483497783,0,before 2015,0,1,10238,9000,sedan,0,0,0,1
703183,40-64,female,majority,20-29y,high school,upper class,0.652800634,1,after 2015,1,1,32765,,sedan,3,1,0,0
667912,65+,female,majority,0-9y,university,upper class,0.549995321,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
187967,26-39,male,majority,10-19y,none,poverty,0.237256301,0,before 2015,1,1,32765,9000,sedan,3,0,1,1
404970,40-64,male,majority,10-19y,high school,upper class,0.674481747,1,after 2015,0,1,10238,11000,sedan,2,0,1,0
32633,26-39,male,majority,10-19y,none,middle class,0.424844073,0,after 2015,0,1,10238,13000,sedan,2,0,2,0
482472,26-39,female,majority,10-19y,university,middle class,0.492577022,1,after 2015,1,1,10238,13000,sedan,2,0,1,0
81772,26-39,female,majority,10-19y,university,poverty,0.486588309,0,before 2015,1,1,10238,14000,sedan,1,0,2,0
277057,26-39,female,majority,0-9y,none,poverty,0.443185424,1,before 2015,1,1,32765,8000,sedan,0,0,0,0
52814,16-25,female,minority,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sports car,0,0,0,1
486367,26-39,female,majority,10-19y,none,middle class,0.347140554,0,before 2015,0,1,10238,10000,sedan,0,0,1,0
954449,65+,female,majority,0-9y,university,upper class,0.491778327,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
30163,26-39,male,majority,0-9y,none,poverty,0.486335655,0,before 2015,0,0,10238,,sedan,0,0,0,1
822325,26-39,female,minority,10-19y,none,working class,0.505401419,0,before 2015,0,1,10238,11000,sports car,1,0,1,0
814001,40-64,female,majority,20-29y,high school,upper class,0.824239231,1,before 2015,1,1,10238,11000,sedan,2,1,0,0
529429,40-64,female,majority,10-19y,high school,upper class,0.531358577,1,before 2015,1,1,10238,8000,sedan,3,0,4,0
9810,16-25,male,minority,0-9y,high school,working class,0.377714728,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
115999,40-64,male,majority,10-19y,university,upper class,0.676440976,1,after 2015,1,0,10238,7000,sedan,1,0,2,0
701029,16-25,male,majority,0-9y,university,poverty,,1,after 2015,1,0,32765,,sedan,0,0,0,1
703280,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,0,10238,10000,sedan,1,0,1,0
831779,40-64,female,majority,10-19y,high school,upper class,0.455414959,1,before 2015,0,1,10238,15000,sedan,0,0,2,0
856331,40-64,female,majority,20-29y,high school,upper class,0.716748247,0,before 2015,0,1,32765,9000,sports car,6,0,1,0
965317,26-39,male,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,11000,sedan,0,0,0,1
347835,40-64,female,majority,20-29y,none,upper class,0.635654978,0,after 2015,1,0,32765,8000,sedan,2,0,0,0
102613,26-39,female,majority,10-19y,high school,middle class,0.544975384,1,before 2015,1,0,10238,10000,sedan,1,0,0,0
511284,65+,female,majority,0-9y,university,upper class,0.619478374,0,before 2015,1,1,10238,9000,sedan,0,0,0,1
53818,40-64,male,majority,10-19y,none,upper class,,1,after 2015,1,0,32765,,sedan,5,0,1,0
191852,40-64,male,majority,20-29y,high school,working class,,0,before 2015,1,1,10238,9000,sedan,7,1,5,0
133386,26-39,female,majority,10-19y,university,middle class,0.59076528,1,after 2015,0,1,10238,,sedan,0,0,1,0
549759,65+,male,majority,0-9y,high school,working class,0.411697736,0,before 2015,0,0,10238,14000,sports car,0,0,0,1
535095,65+,male,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,,sedan,3,0,0,0
815920,40-64,male,majority,0-9y,university,upper class,0.578592881,1,before 2015,0,1,32765,,sedan,0,0,0,1
506166,16-25,male,majority,0-9y,high school,upper class,0.654560135,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
361771,26-39,male,majority,10-19y,high school,poverty,0.29061286,0,before 2015,0,1,10238,12000,sedan,2,0,1,0
569313,65+,female,majority,10-19y,high school,upper class,0.674965274,1,after 2015,1,1,10238,9000,sedan,0,0,3,0
877603,40-64,male,majority,20-29y,university,upper class,0.636545204,1,after 2015,0,1,10238,13000,sedan,2,0,2,0
346384,40-64,female,majority,20-29y,university,upper class,0.530762279,1,before 2015,1,1,32765,7000,sedan,4,2,1,0
868371,65+,male,majority,30y+,high school,upper class,0.582587119,1,after 2015,1,1,10238,11000,sedan,10,0,1,0
192740,40-64,female,majority,10-19y,high school,upper class,0.566852455,1,after 2015,1,1,32765,10000,sedan,1,0,0,0
124336,26-39,male,majority,0-9y,university,working class,0.475465525,0,before 2015,0,1,32765,8000,sedan,0,0,0,1
358754,16-25,female,majority,0-9y,none,poverty,0.43687826,0,before 2015,0,0,32765,8000,sedan,0,0,0,1
346737,16-25,female,majority,0-9y,university,working class,0.605370052,1,before 2015,1,0,10238,11000,sedan,0,0,0,1
957592,16-25,female,majority,0-9y,high school,poverty,0.344726021,0,before 2015,0,1,32765,10000,sedan,0,0,0,1
747424,40-64,female,majority,10-19y,university,upper class,0.611486384,1,before 2015,0,0,10238,19000,sedan,1,1,1,1
978142,26-39,female,majority,10-19y,high school,poverty,0.292752441,0,before 2015,1,1,32765,6000,sedan,3,0,0,0
398420,26-39,female,majority,10-19y,university,upper class,0.631071028,1,before 2015,0,1,10238,14000,sedan,0,0,2,0
393578,26-39,male,majority,10-19y,high school,middle class,0.474962879,1,after 2015,1,1,92101,13000,sedan,1,0,1,0
786452,65+,male,majority,20-29y,none,middle class,0.438680033,0,before 2015,0,0,10238,15000,sedan,1,1,1,0
438810,26-39,female,majority,10-19y,high school,upper class,0.691981898,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
928634,40-64,male,majority,10-19y,university,upper class,0.525812289,1,before 2015,0,1,10238,15000,sedan,1,0,1,0
556694,40-64,female,majority,20-29y,none,poverty,0.24196781,1,before 2015,0,1,32765,13000,sedan,1,3,0,0
688910,40-64,female,majority,20-29y,high school,middle class,,1,after 2015,1,1,10238,,sedan,2,1,1,0
787019,16-25,female,majority,0-9y,high school,poverty,,1,before 2015,0,0,32765,15000,sedan,0,0,0,1
662324,40-64,female,majority,20-29y,university,upper class,0.610111449,0,after 2015,0,1,32765,9000,sedan,2,0,0,0
495404,26-39,male,majority,0-9y,university,upper class,0.49664146,1,after 2015,0,0,32765,14000,sedan,0,0,0,0
774482,26-39,male,majority,0-9y,university,working class,0.317774616,1,before 2015,1,1,10238,6000,sports car,0,0,0,1
213400,26-39,female,majority,10-19y,university,middle class,0.562542093,0,before 2015,1,0,10238,11000,sedan,0,0,0,0
948302,40-64,female,majority,0-9y,university,upper class,0.57536976,1,after 2015,1,1,32765,9000,sedan,0,0,0,0
574897,40-64,female,majority,20-29y,high school,upper class,0.626082484,0,after 2015,1,1,32765,4000,sedan,3,0,1,0
993501,26-39,male,majority,0-9y,high school,working class,,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
860511,40-64,female,majority,20-29y,high school,upper class,0.579613605,1,before 2015,1,1,32765,8000,sedan,4,0,1,0
844035,26-39,female,minority,10-19y,none,poverty,0.498802007,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
597762,26-39,male,majority,10-19y,university,middle class,0.49283175,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
795820,16-25,male,majority,0-9y,high school,working class,0.348935869,1,after 2015,0,0,32765,9000,sedan,0,0,0,0
103535,26-39,female,majority,10-19y,high school,poverty,0.271595869,0,before 2015,0,0,10238,14000,sedan,1,0,0,1
592075,26-39,male,majority,0-9y,high school,middle class,0.447581724,0,before 2015,1,1,10238,10000,sedan,0,0,0,0
948376,26-39,male,majority,10-19y,university,upper class,0.717596304,0,before 2015,1,1,32765,6000,sedan,7,0,1,1
65029,65+,male,majority,30y+,university,upper class,0.527977508,1,after 2015,1,1,10238,12000,sedan,6,0,3,0
160733,40-64,female,majority,20-29y,high school,working class,0.564601601,0,before 2015,0,1,32765,13000,sedan,1,0,1,0
215190,40-64,female,majority,10-19y,high school,middle class,0.669457515,0,before 2015,0,1,10238,13000,sedan,2,0,0,1
251765,26-39,female,majority,10-19y,none,working class,0.566922448,1,before 2015,1,1,10238,16000,sedan,0,0,1,0
551093,16-25,female,majority,0-9y,university,working class,0.398141002,0,before 2015,0,0,32765,14000,sedan,0,0,0,1
611624,26-39,male,majority,0-9y,university,upper class,0.592074443,1,before 2015,1,1,92101,10000,sedan,0,0,0,1
438799,65+,female,majority,30y+,university,upper class,0.548671381,1,before 2015,1,1,10238,7000,sedan,7,0,2,0
950923,26-39,male,majority,10-19y,high school,middle class,0.466505146,1,before 2015,0,1,10238,8000,sedan,2,0,3,0
467378,40-64,male,majority,20-29y,university,middle class,0.700976866,1,before 2015,0,1,10238,11000,sedan,4,0,4,0
978770,40-64,female,majority,10-19y,university,upper class,0.720376062,1,after 2015,1,1,10238,10000,sedan,1,0,0,0
337080,65+,male,majority,30y+,university,upper class,0.640422754,1,after 2015,1,1,10238,9000,sports car,3,0,7,0
461879,26-39,male,majority,10-19y,high school,middle class,0.539348671,1,before 2015,1,1,10238,11000,sedan,1,0,0,0
12392,16-25,female,majority,0-9y,high school,poverty,0.326135735,0,before 2015,0,0,10238,15000,sedan,0,0,0,0
882715,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
552826,16-25,male,majority,0-9y,university,poverty,0.485068916,0,before 2015,0,0,32765,,sedan,0,0,0,1
746148,40-64,female,majority,20-29y,university,upper class,0.682299172,0,before 2015,1,1,10238,8000,sedan,1,0,0,0
473110,65+,male,majority,30y+,university,upper class,0.487712875,1,after 2015,0,1,32765,10000,sedan,9,3,2,0
394605,16-25,female,majority,0-9y,university,working class,0.402308338,1,before 2015,0,0,10238,,sedan,0,0,0,1
167554,26-39,male,majority,10-19y,university,upper class,0.619797171,1,before 2015,0,0,32765,17000,sedan,1,0,0,1
897410,65+,male,majority,30y+,high school,upper class,0.693324861,1,before 2015,1,1,10238,14000,sedan,3,1,3,0
796159,26-39,female,majority,10-19y,high school,working class,0.404208708,0,before 2015,0,1,10238,12000,sedan,0,0,1,0
111767,65+,male,majority,0-9y,university,upper class,0.643831743,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
535241,26-39,female,majority,10-19y,university,poverty,0.300894098,1,before 2015,0,1,32765,,sedan,2,1,0,1
256640,40-64,female,majority,10-19y,high school,upper class,0.514051984,1,after 2015,0,1,32765,11000,sedan,4,0,0,0
776131,40-64,male,majority,20-29y,high school,upper class,0.607601036,1,after 2015,1,1,10238,14000,sedan,4,1,6,0
635647,40-64,male,majority,20-29y,high school,upper class,0.560647218,0,before 2015,0,1,32765,10000,sedan,2,0,4,0
489766,65+,male,majority,30y+,university,upper class,0.541042048,1,after 2015,1,1,32765,10000,sedan,10,1,5,0
133714,26-39,female,majority,10-19y,none,poverty,0.43434253,1,before 2015,0,0,10238,17000,sedan,1,0,0,1
644091,26-39,female,majority,0-9y,high school,upper class,0.693035224,1,before 2015,1,1,92101,12000,sedan,0,0,0,1
839040,40-64,male,majority,10-19y,university,upper class,0.521989899,1,before 2015,1,1,10238,10000,sedan,3,2,1,0
544323,16-25,female,majority,0-9y,none,poverty,0.345655623,0,before 2015,0,0,10238,15000,sports car,0,0,0,1
294244,26-39,male,majority,10-19y,none,working class,0.31844563,1,before 2015,1,1,10238,13000,sports car,1,0,2,0
348519,65+,male,majority,20-29y,high school,upper class,0.513636809,1,before 2015,1,1,10238,10000,sports car,5,1,3,0
880786,26-39,female,minority,10-19y,high school,middle class,0.659950078,0,after 2015,0,1,10238,10000,sedan,0,0,1,0
213265,26-39,female,minority,0-9y,none,poverty,0.41414153,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
917732,40-64,male,majority,0-9y,none,working class,,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
649384,40-64,female,minority,20-29y,university,upper class,0.624911634,1,after 2015,1,0,92101,12000,sports car,1,0,0,1
579898,26-39,female,majority,10-19y,high school,upper class,0.500973975,1,before 2015,1,1,32765,6000,sedan,2,0,1,0
3170,40-64,female,majority,10-19y,none,working class,0.491689294,1,before 2015,0,1,10238,12000,sedan,1,0,0,0
22073,16-25,female,majority,0-9y,university,working class,0.345973425,1,before 2015,0,1,10238,15000,sedan,0,0,0,1
326773,26-39,male,majority,10-19y,university,poverty,0.296685193,0,before 2015,0,1,10238,11000,sedan,0,0,3,1
696102,40-64,male,majority,20-29y,university,upper class,0.754969479,1,before 2015,1,1,10238,13000,sedan,5,2,0,0
567626,65+,female,majority,0-9y,high school,upper class,0.639193112,1,before 2015,1,1,21217,11000,sedan,0,0,0,1
143654,16-25,female,majority,0-9y,high school,poverty,0.31908053,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
257171,26-39,female,majority,10-19y,university,working class,0.446344376,1,before 2015,0,0,32765,12000,sedan,2,0,0,0
267849,16-25,female,minority,0-9y,none,poverty,0.489509827,1,before 2015,0,1,10238,,sedan,0,0,0,1
641737,40-64,female,majority,10-19y,university,upper class,0.57978294,1,after 2015,0,1,10238,9000,sedan,1,0,0,0
288019,40-64,female,majority,20-29y,high school,upper class,0.705327932,1,before 2015,1,1,10238,9000,sedan,0,0,2,0
182298,40-64,female,majority,20-29y,none,working class,,0,before 2015,0,0,10238,11000,sedan,2,0,1,0
222879,65+,male,majority,20-29y,high school,upper class,0.58012475,1,after 2015,1,1,10238,11000,sedan,6,2,2,0
453587,16-25,male,majority,0-9y,none,poverty,0.501104186,1,before 2015,0,1,32765,14000,sedan,0,0,0,1
201973,65+,female,majority,0-9y,high school,middle class,0.536408459,1,before 2015,0,1,10238,16000,sedan,0,0,0,0
170494,26-39,female,majority,10-19y,university,upper class,0.522397513,1,before 2015,1,1,10238,8000,sedan,3,0,0,0
574170,40-64,female,majority,10-19y,university,upper class,0.635480702,1,before 2015,1,1,32765,12000,sedan,0,0,1,1
745349,16-25,male,majority,0-9y,university,working class,0.543796644,1,before 2015,0,0,92101,15000,sedan,0,0,0,0
49178,40-64,male,majority,10-19y,none,middle class,0.644163118,0,before 2015,0,1,10238,10000,sedan,1,0,1,1
285202,26-39,male,majority,10-19y,university,middle class,,1,before 2015,1,0,10238,13000,sedan,0,0,2,0
89454,26-39,female,majority,0-9y,high school,working class,0.563520097,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
758530,26-39,male,majority,10-19y,high school,middle class,0.554745719,0,before 2015,0,0,10238,13000,sedan,1,0,1,1
132325,40-64,female,majority,10-19y,high school,upper class,0.424434219,1,before 2015,0,0,92101,15000,sedan,0,0,0,0
476097,16-25,male,majority,0-9y,high school,poverty,0.402268127,1,before 2015,1,0,10238,11000,sports car,0,0,0,0
99414,16-25,female,majority,0-9y,high school,poverty,0.30611404,1,before 2015,0,0,10238,,sedan,0,0,0,1
925552,40-64,male,majority,20-29y,university,middle class,0.499009124,1,before 2015,0,0,10238,13000,sedan,4,0,7,0
718411,26-39,female,majority,10-19y,high school,working class,0.487930146,0,before 2015,0,1,10238,9000,sedan,0,0,0,1
798128,16-25,male,majority,0-9y,none,poverty,0.36077814,1,before 2015,0,0,32765,9000,sedan,0,0,0,1
772197,40-64,male,majority,20-29y,university,middle class,0.490482319,1,before 2015,0,0,10238,18000,sedan,0,2,2,0
812582,16-25,female,majority,0-9y,university,upper class,0.561499897,1,after 2015,1,0,10238,13000,sedan,0,0,0,0
884094,26-39,female,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,11000,sedan,2,0,2,0
726832,26-39,male,majority,10-19y,university,working class,0.369116389,1,before 2015,1,1,10238,12000,sedan,3,1,0,1
872398,16-25,female,majority,0-9y,university,middle class,0.430903335,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
812521,40-64,male,minority,20-29y,none,poverty,0.325385214,0,before 2015,0,0,10238,13000,sedan,1,0,3,0
217649,26-39,male,majority,10-19y,high school,middle class,0.650910456,1,before 2015,1,0,10238,17000,sedan,1,0,2,0
306470,40-64,male,majority,20-29y,high school,upper class,,1,before 2015,1,0,10238,13000,sedan,4,0,1,0
928354,26-39,female,majority,10-19y,university,upper class,0.607953574,1,after 2015,0,1,10238,13000,sedan,0,0,1,0
788907,65+,male,majority,20-29y,high school,upper class,0.622066443,1,before 2015,1,1,10238,12000,sedan,3,0,2,0
435893,16-25,male,majority,0-9y,high school,middle class,0.460220274,1,after 2015,0,0,10238,14000,sedan,0,0,0,0
679137,40-64,male,majority,20-29y,university,middle class,0.405319102,1,after 2015,0,1,10238,9000,sedan,6,1,7,0
538031,16-25,male,majority,0-9y,high school,working class,0.416901183,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
693279,40-64,male,minority,20-29y,none,upper class,0.740385435,1,before 2015,1,1,10238,9000,sedan,1,0,2,0
716777,65+,female,majority,0-9y,high school,upper class,0.788701085,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
939560,26-39,male,minority,0-9y,high school,upper class,0.569144028,1,after 2015,1,1,32765,4000,sedan,0,0,0,0
472175,26-39,male,majority,10-19y,none,poverty,,1,before 2015,0,1,10238,13000,sedan,1,0,0,0
382648,26-39,female,majority,10-19y,university,middle class,0.565682829,1,before 2015,0,0,10238,,sedan,1,1,0,1
164894,65+,male,majority,30y+,university,upper class,0.620055185,1,after 2015,0,1,92101,14000,sedan,3,2,1,0
786670,16-25,female,majority,0-9y,none,poverty,0.32443941,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
879579,26-39,female,majority,0-9y,high school,working class,0.319542801,0,before 2015,1,0,10238,19000,sedan,0,0,0,1
981511,40-64,female,majority,20-29y,high school,upper class,0.604894123,1,before 2015,1,1,32765,9000,sedan,4,1,0,0
446779,16-25,female,majority,0-9y,none,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
